time,tps,users,response,errors,cpu,memory
1712749809000000000,176,1,5.72,0.0,0.0173708308890447,80019757
1712749810000000000,153,1,7.51,0.0,0.0173708308890447,80019757
1712749811000000000,148,1,7.81,0.0,0.0173708308890447,80019757
1712749812000000000,161,1,6.13,0.0,0.0173708308890447,80019757
1712749813000000000,169,1,5.65,0.0,0.0173708308890447,80019757
1712749814000000000,152,1,7.31,0.0,0.0173708308890447,80019757
1712749815000000000,167,1,5.51,0.0,0.0173708308890447,80019757
1712749816000000000,158,1,6.87,0.0,0.0173708308890447,80019757
1712749817000000000,164,1,5.95,0.0,0.0173708308890447,80019757
1712749818000000000,165,1,5.95,0.0,0.0173708308890447,80019757
1712749819000000000,153,1,7.13,0.0,0.0173708308890447,80019757
1712749820000000000,158,1,6.27,0.0,0.0173708308890447,80019757
1712749821000000000,147,1,7.16,0.0,0.0173708308890447,80019757
1712749822000000000,157,1,5.99,0.0,0.0173708308890447,80019757
1712749823000000000,162,1,6.53,0.0,0.0173708308890447,80019757
1712749824000000000,169,1,6.0,0.0,0.0173708308890447,80019757
1712749825000000000,180,1,5.42,0.0,0.0173708308890447,80019757
1712749826000000000,154,1,7.85,0.0,0.0173708308890447,80019757
1712749827000000000,169,1,5.52,0.0,0.2161959495949998,80019757
1712749828000000000,154,1,6.67,0.0,0.2161959495949998,80019757
1712749829000000000,163,1,6.21,0.0,0.2161959495949998,80019757
1712749830000000000,147,1,7.33,0.0,0.2161959495949998,80019757
1712749831000000000,143,1,8.17,0.0,0.2161959495949998,80019757
1712749832000000000,151,1,7.2,0.0,0.2161959495949998,80019757
1712749833000000000,147,1,7.81,0.0,0.2161959495949998,80019757
1712749834000000000,149,1,7.35,0.0,0.2161959495949998,80019757
1712749835000000000,157,1,6.02,0.0,0.2161959495949998,80019757
1712749836000000000,150,1,7.02,0.0,0.2161959495949998,80019757
1712749837000000000,158,1,6.66,0.0,0.3963641824553267,80019757
1712749838000000000,166,1,5.89,0.0,0.3963641824553267,80019757
1712749839000000000,165,1,6.37,0.0,0.3963641824553267,80019757
1712749840000000000,175,1,5.39,0.0,0.3963641824553267,80019757
1712749841000000000,166,1,6.38,0.0,0.3963641824553267,80019757
1712749842000000000,163,1,6.53,0.0,0.3963641824553267,80019757
1712749843000000000,162,1,6.22,0.0,0.3963641824553267,80019757
1712749844000000000,162,1,6.25,0.0,0.3963641824553267,80019757
1712749845000000000,173,1,5.7,0.0,0.3963641824553267,80019757
1712749846000000000,157,1,6.12,0.0,0.3963641824553267,80019757
1712749847000000000,160,1,6.57,0.0,0.3963641824553267,80019757
1712749848000000000,170,1,5.49,0.0,0.3963641824553267,80019757
1712749849000000000,163,1,5.97,0.0,0.3963641824553267,80019757
1712749850000000000,151,1,7.43,0.0,0.3963641824553267,80019757
1712749851000000000,149,1,7.57,0.0,0.3963641824553267,80019757
1712749852000000000,144,1,6.72,0.0,0.3963641824553267,80019757
1712749853000000000,163,1,5.89,0.0,0.3963641824553267,80019757
1712749854000000000,166,1,5.55,0.0,0.3963641824553267,80019757
1712749855000000000,169,1,5.52,0.0,0.3963641824553267,80019757
1712749856000000000,152,1,7.16,0.0,0.3963641824553267,80019757
1712749857000000000,160,1,6.57,0.0,0.4005129089466412,80019757
1712749858000000000,148,1,5.95,0.0,0.4005129089466412,80019757
1712749859000000000,169,1,5.63,0.0,0.4005129089466412,80019757
1712749860000000000,174,1,5.54,0.0,0.4005129089466412,80019757
1712749861000000000,145,1,7.53,0.0,0.4005129089466412,80019757
1712749862000000000,103,1,9.92,0.0,0.4005129089466412,80019757
1712749863000000000,72,1,9.92,0.0,0.4005129089466412,80019757
1712749864000000000,132,1,7.14,0.0,0.4005129089466412,80019757
1712749865000000000,140,1,6.9,0.0,0.4005129089466412,80019757
1712749866000000000,138,1,7.27,0.0,0.4005129089466412,80019757
1712749867000000000,158,1,5.63,0.0,0.390236529957019,80019757
1712749868000000000,165,1,5.65,0.0,0.390236529957019,80019757
1712749869000000000,166,1,6.06,0.0,0.390236529957019,80019757
1712749870000000000,162,1,6.5,0.0,0.390236529957019,80019757
1712749871000000000,152,1,7.16,0.0,0.390236529957019,80019757
1712749872000000000,266,2,7.0,0.0,0.390236529957019,80019757
1712749873000000000,306,2,7.58,0.0,0.390236529957019,80019757
1712749874000000000,299,2,7.72,0.0,0.390236529957019,80019757
1712749875000000000,308,2,7.51,0.0,0.390236529957019,80019757
1712749876000000000,302,2,7.28,0.0,0.390236529957019,80019757
1712749877000000000,287,2,8.26,0.0,0.390236529957019,80019757
1712749878000000000,296,2,7.41,0.0,0.390236529957019,80019757
1712749879000000000,328,2,6.66,0.0,0.390236529957019,80019757
1712749880000000000,306,2,6.99,0.0,0.390236529957019,80019757
1712749881000000000,313,2,6.64,0.0,0.390236529957019,80019757
1712749882000000000,315,2,7.33,0.0,0.390236529957019,80019757
1712749883000000000,323,2,6.4,0.0,0.390236529957019,80019757
1712749884000000000,312,2,6.87,0.0,0.390236529957019,80019757
1712749885000000000,333,2,5.96,0.0,0.390236529957019,80019757
1712749886000000000,332,2,6.41,0.0,0.390236529957019,80019757
1712749887000000000,314,2,7.0,0.0,0.4706290755864021,80031333
1712749888000000000,327,2,6.39,0.0,0.4706290755864021,80031333
1712749889000000000,314,2,7.21,0.0,0.4706290755864021,80031333
1712749890000000000,312,2,7.13,0.0,0.4706290755864021,80031333
1712749891000000000,315,2,6.87,0.0,0.4706290755864021,80031333
1712749892000000000,346,2,5.77,0.0,0.4706290755864021,80031333
