time,tps,users,response,errors,cpu,memory
1713086841000000000,20,3,159.0,0.0,0.0182539965016247,427324848
1713086842000000000,20,2,159.0,0.0,0.0182539965016247,427324848
1713086844000000000,20,1,95.9,0.0,0.0182539965016247,427324848
1713086845000000000,20,2,93.2,0.0,0.018760625693494,427324848
1713086846000000000,19,1,83.5,0.0,0.018760625693494,427324848
1713086847000000000,20,2,85.0,0.0,0.018760625693494,427324848
1713086848000000000,19,2,95.7,0.0,0.018760625693494,427324848
1713086851000000000,20,2,95.1,0.0,0.018760625693494,427324848
1713086852000000000,20,1,101.0,0.0,0.018760625693494,427324848
1713086853000000000,20,2,96.4,0.0,0.018760625693494,427324848
1713086854000000000,19,2,96.4,0.0,0.018760625693494,427324848
1713086855000000000,20,2,92.4,0.0,0.018760625693494,427324848
1713086857000000000,19,2,95.4,0.0,0.018760625693494,427324848
1713086858000000000,19,2,95.4,0.0,0.018760625693494,427324848
1713086859000000000,19,2,102.0,0.0,0.018760625693494,427324848
1713086860000000000,19,2,99.5,0.0,0.018760625693494,427324848
1713086861000000000,19,2,96.4,0.0,0.018760625693494,427324848
1713086862000000000,20,2,98.6,0.0,0.018760625693494,427324848
1713086863000000000,19,1,136.0,0.0,0.018760625693494,427324848
1713086864000000000,19,2,115.0,0.0,0.018760625693494,427324848
1713086865000000000,20,2,96.1,0.0,0.9933844756879452,426187273
1713086866000000000,19,1,91.6,0.0,0.9933844756879452,426187273
1713086867000000000,18,2,97.5,0.0,0.9933844756879452,426187273
1713086870000000000,19,2,94.4,0.0,0.9933844756879452,426187273
1713086871000000000,20,2,109.0,0.0,0.9933844756879452,426187273
1713086872000000000,20,2,108.0,0.0,0.9933844756879452,426187273
1713086874000000000,20,2,102.0,0.0,0.9933844756879452,426187273
1713086875000000000,20,1,103.0,0.0,1.280183113765942,445877004
1713086876000000000,20,2,99.3,0.0,1.280183113765942,445877004
1713086879000000000,19,2,101.0,0.0,1.280183113765942,445877004
1713086880000000000,19,1,89.4,0.0,1.280183113765942,445877004
1713086881000000000,19,2,127.0,0.0,1.280183113765942,445877004
1713086882000000000,20,2,110.0,0.0,1.280183113765942,445877004
1713086885000000000,19,1,98.9,0.0,1.280183113765942,445877004
1713086886000000000,19,3,97.5,0.0,1.280183113765942,445877004
1713086887000000000,20,2,95.4,0.0,1.280183113765942,445877004
1713086888000000000,19,2,94.2,0.0,1.280183113765942,445877004
1713086889000000000,20,1,97.5,0.0,1.280183113765942,445877004
1713086891000000000,19,1,90.4,0.0,1.280183113765942,445877004
1713086892000000000,19,1,87.5,0.0,1.280183113765942,445877004
1713086893000000000,20,2,88.1,0.0,1.280183113765942,445877004
1713086894000000000,19,2,99.3,0.0,1.280183113765942,445877004
1713086895000000000,19,2,97.1,0.0,1.339678991503218,415896656
1713086897000000000,19,1,104.0,0.0,1.339678991503218,415896656
1713086898000000000,20,2,102.0,0.0,1.339678991503218,415896656
1713086899000000000,19,2,98.0,0.0,1.339678991503218,415896656
1713086901000000000,20,2,108.0,0.0,1.339678991503218,415896656
1713086902000000000,19,2,103.0,0.0,1.339678991503218,415896656
1713086903000000000,19,2,111.0,0.0,1.339678991503218,415896656
1713086905000000000,20,2,85.2,0.0,1.255222031455105,456171655
1713086906000000000,20,2,88.9,0.0,1.255222031455105,456171655
1713086909000000000,19,1,88.6,0.0,1.255222031455105,456171655
1713086910000000000,19,2,85.8,0.0,1.255222031455105,456171655
1713086912000000000,20,2,92.9,0.0,1.255222031455105,456171655
1713086913000000000,19,2,101.0,0.0,1.255222031455105,456171655
1713086914000000000,20,2,96.4,0.0,1.255222031455105,456171655
1713086917000000000,19,2,99.7,0.0,1.255222031455105,456171655
1713086918000000000,20,2,98.6,0.0,1.255222031455105,456171655
1713086919000000000,19,2,103.0,0.0,1.255222031455105,456171655
1713086922000000000,20,2,94.4,0.0,1.255222031455105,456171655
1713086923000000000,20,2,97.1,0.0,1.255222031455105,456171655
1713086924000000000,19,1,97.5,0.0,1.255222031455105,456171655
1713086925000000000,20,2,94.4,0.0,1.315031913185329,416784125
1713086927000000000,20,2,97.1,0.0,1.315031913185329,416784125
1713086928000000000,20,2,97.1,0.0,1.315031913185329,416784125
1713086929000000000,19,2,108.0,0.0,1.315031913185329,416784125
1713086930000000000,20,2,102.0,0.0,1.315031913185329,416784125
1713086931000000000,20,2,111.0,0.0,1.315031913185329,416784125
1713086934000000000,20,2,91.2,0.0,1.315031913185329,416784125
1713086935000000000,20,1,105.0,0.0,1.319107809172962,398409464
1713086936000000000,19,2,102.0,0.0,1.319107809172962,398409464
1713086937000000000,20,2,115.0,0.0,1.319107809172962,398409464
1713086938000000000,20,2,102.0,0.0,1.319107809172962,398409464
1713086939000000000,19,2,116.0,0.0,1.319107809172962,398409464
1713086940000000000,20,2,103.0,0.0,1.319107809172962,398409464
1713086941000000000,20,1,103.0,0.0,1.319107809172962,398409464
1713086942000000000,17,1,117.0,0.0,1.319107809172962,398409464
1713086944000000000,20,2,113.0,0.0,1.319107809172962,398409464
1713086945000000000,19,1,107.0,0.0,1.319107809172962,398409464
1713086946000000000,20,2,110.0,0.0,1.319107809172962,398409464
1713086947000000000,19,2,94.4,0.0,1.319107809172962,398409464
1713086950000000000,19,2,102.0,0.0,1.319107809172962,398409464
1713086951000000000,20,1,96.4,0.0,1.319107809172962,398409464
1713086952000000000,18,1,101.0,0.0,1.319107809172962,398409464
1713086953000000000,20,3,109.0,0.0,1.319107809172962,398409464
1713086956000000000,20,2,93.7,0.0,1.324048378095988,421927417
1713086957000000000,20,2,101.0,0.0,1.324048378095988,421927417
1713086958000000000,20,1,99.3,0.0,1.324048378095988,421927417
1713086960000000000,19,2,99.0,0.0,1.324048378095988,421927417
1713086961000000000,20,2,102.0,0.0,1.324048378095988,421927417
1713086963000000000,20,2,96.4,0.0,1.324048378095988,421927417
1713086964000000000,20,2,102.0,0.0,1.324048378095988,421927417
1713086965000000000,20,2,115.0,0.0,1.341298280584682,388272136
1713086966000000000,20,2,104.0,0.0,1.341298280584682,388272136
1713086967000000000,20,2,104.0,0.0,1.341298280584682,388272136
1713086968000000000,19,2,96.9,0.0,1.341298280584682,388272136
1713086969000000000,19,2,96.9,0.0,1.341298280584682,388272136
1713086970000000000,20,2,106.0,0.0,1.341298280584682,388272136
1713086971000000000,20,2,99.3,0.0,1.341298280584682,388272136
1713086972000000000,20,1,91.1,0.0,1.341298280584682,388272136
1713086973000000000,19,2,91.7,0.0,1.341298280584682,388272136
1713086974000000000,20,2,95.4,0.0,1.341298280584682,388272136
1713086976000000000,20,2,98.6,0.0,1.341298280584682,388272136
1713086977000000000,20,2,110.0,0.0,1.341298280584682,388272136
1713086979000000000,21,3,106.0,0.0,1.341298280584682,388272136
1713086980000000000,21,2,106.0,0.0,1.341298280584682,388272136
1713086982000000000,20,2,103.0,0.0,1.341298280584682,388272136
1713086983000000000,20,1,105.0,0.0,1.341298280584682,388272136
1713086984000000000,19,2,103.0,0.0,1.341298280584682,388272136
1713086985000000000,19,2,105.0,0.0,1.325629385316331,379937987
1713086986000000000,20,1,99.3,0.0,1.325629385316331,379937987
1713086987000000000,19,1,98.2,0.0,1.325629385316331,379937987
1713086988000000000,20,1,96.8,0.0,1.325629385316331,379937987
1713086989000000000,20,2,105.0,0.0,1.325629385316331,379937987
1713086990000000000,20,1,85.6,0.0,1.325629385316331,379937987
1713086992000000000,19,2,90.4,0.0,1.325629385316331,379937987
1713086993000000000,19,2,90.4,0.0,1.325629385316331,379937987
1713086995000000000,20,2,87.0,0.0,1.330033524472777,404520904
1713086996000000000,20,1,85.8,0.0,1.330033524472777,404520904
1713086998000000000,20,2,95.5,0.0,1.330033524472777,404520904
1713086999000000000,20,2,106.0,0.0,1.330033524472777,404520904
1713087000000000000,20,2,109.0,0.0,1.330033524472777,404520904
1713087001000000000,18,2,113.0,0.0,1.330033524472777,404520904
1713087002000000000,21,3,107.0,0.0,1.330033524472777,404520904
1713087004000000000,20,2,94.4,0.0,1.330033524472777,404520904
1713087005000000000,18,2,96.1,0.0,1.330033524472777,404520904
1713087006000000000,21,2,98.6,0.0,1.330033524472777,404520904
1713087007000000000,20,1,111.0,0.0,1.330033524472777,404520904
1713087008000000000,19,2,115.0,0.0,1.330033524472777,404520904
1713087010000000000,19,1,97.1,0.0,1.330033524472777,404520904
1713087011000000000,19,1,97.1,0.0,1.330033524472777,404520904
1713087013000000000,20,2,119.0,0.0,1.330033524472777,404520904
1713087014000000000,20,2,91.1,0.0,1.330033524472777,404520904
1713087016000000000,18,2,155.0,0.0,1.314141009873027,398788655
1713087017000000000,18,4,170.0,0.0,1.314141009873027,398788655
1713087019000000000,20,4,221.0,0.0,1.314141009873027,398788655
1713087020000000000,20,3,216.0,0.0,1.314141009873027,398788655
1713087021000000000,23,5,141.0,0.0,1.314141009873027,398788655
1713087022000000000,23,3,141.0,0.0,1.314141009873027,398788655
1713087023000000000,20,2,96.4,0.0,1.314141009873027,398788655
1713087024000000000,20,2,96.4,0.0,1.314141009873027,398788655
1713087025000000000,20,2,101.0,0.0,1.329247866299528,414367787
1713087026000000000,20,1,101.0,0.0,1.329247866299528,414367787
1713087028000000000,20,2,86.9,0.0,1.329247866299528,414367787
1713087029000000000,19,2,86.9,0.0,1.329247866299528,414367787
1713087030000000000,20,1,86.6,0.0,1.329247866299528,414367787
1713087031000000000,19,2,104.0,0.0,1.329247866299528,414367787
1713087032000000000,19,2,97.5,0.0,1.329247866299528,414367787
1713087033000000000,20,2,113.0,0.0,1.329247866299528,414367787
1713087034000000000,19,2,104.0,0.0,1.329247866299528,414367787
1713087036000000000,19,2,113.0,0.0,1.329247866299528,414367787
1713087037000000000,19,2,113.0,0.0,1.329247866299528,414367787
1713087039000000000,21,2,107.0,0.0,1.329247866299528,414367787
1713087040000000000,20,1,96.4,0.0,1.329247866299528,414367787
