time,tps,users,response,errors,cpu,memory
1712874317000000000,298,2,15.639141833228942,0.0,0.01791526215808443,90958903
1712874318000000000,301,2,13.850137137006039,0.0,0.01791526215808443,90958903
1712874319000000000,300,2,15.192729391690994,0.0,0.01791526215808443,90958903
1712874320000000000,299,3,17.481274306281204,0.0,0.01791526215808443,90958903
1712874321000000000,301,3,16.332091661447325,0.0,0.01791526215808443,90958903
1712874322000000000,297,2,69.14372711495324,0.0,0.01791526215808443,90958903
1712874323000000000,301,2,16.218956995615752,0.0,0.01791526215808443,90958903
1712874324000000000,299,2,15.837127498434196,0.0,0.01791526215808443,90958903
1712874325000000000,300,2,17.039183322894647,0.0,0.2700139697247585,90958903
1712874326000000000,299,3,18.36545627305431,0.0,0.2700139697247585,90958903
1712874327000000000,300,3,17.147135772326248,0.0,0.2700139697247585,90958903
1712874328000000000,300,2,16.968474156749917,0.0,0.2700139697247585,90958903
1712874329000000000,300,2,13.59485946825387,0.0,0.2700139697247585,90958903
1712874330000000000,299,2,14.879333200666965,0.0,0.2700139697247585,90958903
1712874331000000000,301,2,14.15830507696817,0.0,0.2700139697247585,90958903
1712874332000000000,299,1,18.565939393427286,0.0,0.2700139697247585,90958903
1712874333000000000,299,2,17.817983136651197,0.0,0.2700139697247585,90958903
1712874334000000000,298,3,21.189272321104102,0.0,0.2700139697247585,90958903
1712874335000000000,301,2,15.618515940875364,0.0,0.2700139697247585,90958903
1712874336000000000,300,2,20.538213372020657,0.0,0.2700139697247585,90958903
1712874337000000000,300,4,18.581361171917514,0.0,0.2700139697247585,90958903
1712874338000000000,300,3,15.624999999999998,0.0,0.2700139697247585,90958903
1712874339000000000,299,3,15.624999999999998,0.0,0.2700139697247585,90958903
1712874340000000000,301,3,15.624999999999996,0.0,0.2700139697247585,90958903
1712874341000000000,299,2,15.10368164637934,0.0,0.2700139697247585,90958903
1712874342000000000,299,2,16.94019049029202,0.0,0.2700139697247585,90958903
1712874343000000000,299,2,14.42544906194251,0.0,0.2700139697247585,90958903
1712874344000000000,300,2,13.139006488339287,0.0,0.2700139697247585,90958903
1712874345000000000,300,1,14.69129548605255,0.0,0.7351348305637915,90958903
1712874346000000000,300,1,17.044323915724725,0.0,0.7351348305637915,90958903
1712874347000000000,299,2,15.624999999999996,0.0,0.7351348305637915,90958903
1712874348000000000,300,2,18.581361171917518,0.0,0.7351348305637915,90958903
1712874349000000000,299,2,12.802773793763697,0.0,0.7351348305637915,90958903
1712874350000000000,300,3,15.624999999999996,0.0,0.7351348305637915,90958903
1712874351000000000,300,2,14.316296358205644,0.0,0.7351348305637915,90958903
1712874352000000000,300,3,20.26311804142202,0.0,0.7351348305637915,90958903
1712874353000000000,299,3,14.983078146661127,0.0,0.7351348305637915,90958903
1712874354000000000,300,2,16.827055824460448,0.0,0.7351348305637915,90958903
1712874355000000000,299,1,16.385123536055875,0.0,0.7316194706135855,90958903
1712874356000000000,298,2,15.639141833228942,0.0,0.7316194706135855,90958903
1712874357000000000,301,2,16.218956995615752,0.0,0.7316194706135855,90958903
1712874358000000000,300,1,17.270510000248077,0.0,0.7316194706135855,90958903
