time,tps,users,response,errors,cpu,memory
1713091215000000000,14,1,79.4,0.0,0.964048808434891,373068163
1713091216000000000,15,1,78.5,0.0,0.964048808434891,373068163
1713091217000000000,14,1,82.9,0.0,0.964048808434891,373068163
1713091218000000000,14,1,82.9,0.0,0.964048808434891,373068163
1713091219000000000,12,1,112.0,0.0,0.964048808434891,373068163
1713091220000000000,12,1,108.0,0.0,0.964048808434891,373068163
1713091221000000000,17,2,127.0,0.0,0.964048808434891,373068163
1713091222000000000,22,2,111.0,0.0,0.964048808434891,373068163
1713091223000000000,22,2,105.0,0.0,0.964048808434891,373068163
1713091224000000000,22,2,111.0,0.0,0.964048808434891,373068163
1713091225000000000,21,2,105.0,0.0,0.964048808434891,373068163
1713091226000000000,21,2,119.0,0.0,0.964048808434891,373068163
1713091227000000000,21,2,110.0,0.0,0.964048808434891,373068163
1713091228000000000,21,2,114.0,0.0,0.964048808434891,373068163
1713091229000000000,21,2,114.0,0.0,0.964048808434891,373068163
1713091230000000000,22,2,119.0,0.0,0.9775027866804868,375553078
1713091231000000000,20,2,125.0,0.0,0.9775027866804868,375553078
1713091232000000000,20,2,135.0,0.0,0.9775027866804868,375553078
1713091233000000000,21,2,112.0,0.0,0.9775027866804868,375553078
1713091234000000000,21,2,115.0,0.0,0.9775027866804868,375553078
1713091235000000000,21,2,124.0,0.0,0.9775027866804868,375553078
1713091236000000000,20,2,136.0,0.0,0.9775027866804868,375553078
1713091237000000000,22,2,114.0,0.0,0.9775027866804868,375553078
1713091238000000000,21,2,125.0,0.0,0.9775027866804868,375553078
1713091239000000000,21,2,123.0,0.0,0.9775027866804868,375553078
1713091240000000000,23,2,109.0,0.0,1.322408436454813,374883442
1713091241000000000,21,2,114.0,0.0,1.322408436454813,374883442
1713091242000000000,19,2,125.0,0.0,1.322408436454813,374883442
1713091243000000000,22,2,114.0,0.0,1.322408436454813,374883442
1713091244000000000,22,2,113.0,0.0,1.322408436454813,374883442
1713091245000000000,22,2,113.0,0.0,1.322408436454813,374883442
1713091246000000000,22,2,114.0,0.0,1.322408436454813,374883442
1713091247000000000,22,2,102.0,0.0,1.322408436454813,374883442
1713091248000000000,22,2,109.0,0.0,1.322408436454813,374883442
1713091249000000000,22,2,115.0,0.0,1.322408436454813,374883442
1713091250000000000,22,2,135.0,0.0,1.322408436454813,374883442
1713091251000000000,20,2,135.0,0.0,1.322408436454813,374883442
1713091252000000000,22,2,109.0,0.0,1.322408436454813,374883442
1713091253000000000,20,2,137.0,0.0,1.322408436454813,374883442
1713091254000000000,22,2,114.0,0.0,1.322408436454813,374883442
1713091255000000000,22,2,114.0,0.0,1.322408436454813,374883442
1713091256000000000,23,2,104.0,0.0,1.322408436454813,374883442
1713091257000000000,22,2,111.0,0.0,1.322408436454813,374883442
1713091258000000000,23,2,109.0,0.0,1.322408436454813,374883442
1713091259000000000,22,2,113.0,0.0,1.322408436454813,374883442
1713091260000000000,20,2,122.0,0.0,1.376605510814185,378203386
1713091261000000000,21,2,124.0,0.0,1.376605510814185,378203386
1713091262000000000,18,2,548.0,0.0,1.376605510814185,378203386
1713091263000000000,21,2,115.0,0.0,1.376605510814185,378203386
1713091264000000000,21,2,148.0,0.0,1.376605510814185,378203386
1713091265000000000,17,2,300.0,0.0,1.376605510814185,378203386
1713091266000000000,20,2,149.0,0.0,1.376605510814185,378203386
1713091267000000000,19,2,195.0,0.0,1.376605510814185,378203386
1713091268000000000,21,2,114.0,0.0,1.376605510814185,378203386
1713091269000000000,23,2,105.0,0.0,1.376605510814185,378203386
1713091270000000000,22,2,114.0,0.0,1.357092383714404,408494349
1713091271000000000,22,2,113.0,0.0,1.357092383714404,408494349
1713091272000000000,22,2,111.0,0.0,1.357092383714404,408494349
1713091273000000000,21,2,125.0,0.0,1.357092383714404,408494349
1713091274000000000,22,2,109.0,0.0,1.357092383714404,408494349
1713091275000000000,22,2,120.0,0.0,1.357092383714404,408494349
1713091276000000000,21,2,114.0,0.0,1.357092383714404,408494349
1713091277000000000,21,2,130.0,0.0,1.357092383714404,408494349
1713091278000000000,20,2,131.0,0.0,1.357092383714404,408494349
1713091279000000000,19,2,162.0,0.0,1.357092383714404,408494349
1713091280000000000,21,2,121.0,0.0,1.357092383714404,408494349
1713091281000000000,19,2,145.0,0.0,1.357092383714404,408494349
1713091282000000000,21,2,114.0,0.0,1.357092383714404,408494349
1713091283000000000,21,2,105.0,0.0,1.357092383714404,408494349
1713091284000000000,22,2,114.0,0.0,1.357092383714404,408494349
1713091285000000000,19,2,131.0,0.0,1.357092383714404,408494349
1713091286000000000,22,2,114.0,0.0,1.357092383714404,408494349
1713091287000000000,22,2,114.0,0.0,1.357092383714404,408494349
1713091288000000000,21,2,124.0,0.0,1.357092383714404,408494349
1713091289000000000,23,2,105.0,0.0,1.357092383714404,408494349
1713091290000000000,21,2,114.0,0.0,1.387055815666983,421491750
1713091291000000000,19,2,131.0,0.0,1.387055815666983,421491750
1713091292000000000,21,2,135.0,0.0,1.387055815666983,421491750
1713091293000000000,22,2,119.0,0.0,1.387055815666983,421491750
1713091294000000000,20,2,125.0,0.0,1.387055815666983,421491750
1713091295000000000,20,2,148.0,0.0,1.387055815666983,421491750
1713091296000000000,20,2,137.0,0.0,1.387055815666983,421491750
1713091297000000000,21,2,119.0,0.0,1.387055815666983,421491750
