time,tps,users,response,errors,cpu,memory
1713182239000000000,3925,10,10.440832862080994,0.0,0.00165912,30269440
1713182240000000000,3996,13,8.252359778362404,0.0,0.00165912,30269440
1713182241000000000,3945,11,10.449637996715685,0.0,0.00165912,30269440
1713182242000000000,3932,7,12.02083035793911,0.0,0.00165912,30269440
1713182243000000000,4013,6,9.101301146098749,0.0,0.00165912,30269440
1713182244000000000,3988,13,6.840636668744925,0.0,0.00165912,30269440
1713182245000000000,4011,1,6.7771853316027775,0.0,0.00165912,30269440
1713182246000000000,3976,9,10.618707001979429,0.0,0.001755731,30269440
1713182247000000000,3999,11,7.914018159964935,0.0,0.001755731,30269440
1713182248000000000,3999,12,8.166752922385108,0.0,0.001755731,30269440
1713182249000000000,4002,9,7.670978361714486,0.0,0.001755731,30269440
1713182250000000000,3979,10,9.274377562983371,0.0,0.001755731,30269440
1713182251000000000,3967,9,10.724797006789,0.0,0.001755731,30269440
1713182252000000000,4001,8,7.302575064555483,0.0,0.001755731,30269440
1713182253000000000,3981,11,9.524024351602504,0.0,0.001755731,30269440
1713182254000000000,3999,14,7.250980479806602,0.0,0.001755731,30269440
1713182255000000000,3999,11,9.85220051849887,0.0,0.001755731,30269440
1713182256000000000,3995,9,8.273646735726516,0.0,0.001755731,30269440
1713182257000000000,4001,10,10.129156510897431,0.0,0.001661666,30269440
1713182258000000000,4000,8,9.180525025314266,0.0,0.001661666,30269440
1713182259000000000,3996,9,7.971202795124843,0.0,0.001661666,30269440
1713182260000000000,3958,8,12.992699829348284,0.0,0.001661666,30269440
1713182261000000000,3967,9,16.881266185171405,0.0,0.001661666,30269440
1713182262000000000,4002,9,7.854509563415398,0.0,0.001661666,30269440
1713182263000000000,3997,8,8.75388406543349,0.0,0.001661666,30269440
1713182264000000000,3995,11,10.960512950248239,0.0,0.001661666,30269440
1713182265000000000,3979,10,13.6961816152211,0.0,0.001661666,30269440
1713182266000000000,3992,17,8.816460897384225,0.0,0.001661666,30269440
1713182267000000000,4008,10,9.092767762000822,0.0,0.001661666,30269440
1713182268000000000,3998,12,8.441811578688117,0.0,0.001661666,30269440
1713182269000000000,3980,9,15.335124415604547,0.0,0.001661666,30269440
1713182270000000000,3974,12,10.320791263274314,0.0,0.001661666,30269440
1713182271000000000,4004,15,11.981856832335552,0.0,0.001661666,30269440
1713182272000000000,3997,10,7.451554042061978,0.0,0.001661666,30269440
1713182273000000000,3998,10,7.2944236759416565,0.0,0.001661666,30269440
1713182274000000000,4002,9,7.811573705839336,0.0,0.001661666,30269440
1713182275000000000,4000,11,8.486930760894758,0.0,0.001661666,30269440
1713182276000000000,3998,10,8.702449892117178,0.0,0.001661666,30269440
1713182277000000000,3998,12,7.393706063597098,0.0,0.001661666,30269440
1713182278000000000,3992,11,12.244809268170686,0.0,0.001661666,30269440
1713182279000000000,4001,9,7.862501481773773,0.0,0.001661666,30269440
1713182280000000000,3970,16,9.19043902577227,0.0,0.001661666,30269440
1713182281000000000,3973,10,15.176303108575244,0.0,0.001661666,30269440
1713182282000000000,3999,11,9.781893738259864,0.0,0.001661666,30269440
1713182283000000000,4002,13,12.097098197433306,0.0,0.001661666,30269440
1713182284000000000,3998,11,9.432228455808717,0.0,0.001661666,30269440
1713182285000000000,4002,10,8.929810969287407,0.0,0.001661666,30269440
1713182286000000000,4001,9,5.984061896327886,0.0,0.001755731,30269440
1713182287000000000,4000,9,9.119327491622883,0.0,0.001755731,30269440
1713182288000000000,3997,9,9.099193503038416,0.0,0.001755731,30269440
1713182289000000000,4004,8,8.195615118384184,0.0,0.001755731,30269440
1713182290000000000,3972,9,16.309247161615946,0.0,0.001755731,30269440
1713182291000000000,3989,11,13.464842270504318,0.0,0.001755731,30269440
1713182292000000000,3998,10,8.432089068343217,0.0,0.001755731,30269440
1713182293000000000,4000,9,8.60441144314358,0.0,0.001755731,30269440
1713182294000000000,3994,26,10.244144331937491,0.0,0.001755731,30269440
1713182295000000000,4004,10,8.510856999747093,0.0,0.001755731,30269440
1713182296000000000,4000,10,8.126762960643255,0.0,0.439956591,32677888
1713182297000000000,4000,11,8.919494331262909,0.0,0.439956591,32677888
1713182298000000000,4000,8,8.518282232444646,0.0,0.439956591,32677888
1713182299000000000,3997,10,10.501103748148513,0.0,0.439956591,32677888
1713182300000000000,4002,10,8.902565827287997,0.0,0.439956591,32677888
1713182301000000000,3985,13,18.222804822019693,0.0,0.439956591,32677888
1713182302000000000,4002,10,8.713327753730821,0.0,0.439956591,32677888
1713182303000000000,3997,10,10.85139180244411,0.0,0.439956591,32677888
1713182304000000000,3998,10,5.500381870362651,0.0,0.439956591,32677888
1713182305000000000,4000,8,9.613448538990584,0.0,0.439956591,32677888
1713182306000000000,3999,10,7.813207091661445,0.0,0.611028924,33722368
1713182307000000000,4000,9,8.362460181125694,0.0,0.611028924,33722368
1713182308000000000,3999,11,8.166550896196124,0.0,0.611028924,33722368
1713182309000000000,4000,11,6.709406972020665,0.0,0.611028924,33722368
1713182310000000000,4000,9,6.9658971397475415,0.0,0.611028924,33722368
1713182311000000000,3914,33,14.95843872198751,0.0,0.611028924,33722368
1713182312000000000,3996,13,12.528335216029024,0.0,0.611028924,33722368
1713182313000000000,4003,9,9.338660120176973,0.0,0.611028924,33722368
1713182314000000000,4000,11,6.725661576190725,0.0,0.611028924,33722368
1713182315000000000,3998,7,10.74491972078649,0.0,0.611028924,33722368
1713182316000000000,4000,11,8.205328700804067,0.0,0.611028924,33722368
1713182317000000000,4001,10,7.70389200966236,0.0,0.439956591,32677888
1713182318000000000,4001,10,7.078869399987243,0.0,0.439956591,32677888
1713182319000000000,3994,15,9.295725856567268,0.0,0.439956591,32677888
